I alt,Ulovligt erhverv m.v.,,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Forbrydelser i familieforhold,,17.0,13.0,11.0,9.0,11.0,12.0,15.0,7.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Uagtsomt manddrab mv. i forbindelse med færdselsuheld,,104.0,115.0,123.0,129.0,122.0,154.0,133.0,120.0,115.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Tilhold (Udgået 2012),,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Freds- og ærekrænkelser,,360.0,336.0,305.0,257.0,391.0,473.0,470.0,491.0,501.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Færdselslov ialt,,101245.0,98963.0,93819.0,90320.0,96416.0,123924.0,118694.0,102598.0,100183.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,"Færdselsuheld, uspecificeret",,21.0,48.0,23.0,22.0,10.0,23.0,29.0,29.0,45.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Færdselsuheld med spiritus,,867.0,853.0,798.0,732.0,751.0,810.0,832.0,813.0,872.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Spirituskørsel,,6309.0,5592.0,4478.0,6239.0,6243.0,6246.0,5554.0,5595.0,5678.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Mangler ved køretøj,,2676.0,1929.0,2166.0,1918.0,2637.0,3198.0,3216.0,2712.0,2545.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Færdselslovsovertrædelser i øvrigt,,91372.0,90541.0,86354.0,81409.0,86775.0,113647.0,109063.0,93449.0,91043.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Særlove ialt,,42606.0,41655.0,39098.0,43217.0,51127.0,41000.0,39548.0,48941.0,45126.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Lov om euforiserende stoffer,,11446.0,9891.0,9383.0,12233.0,13457.0,12028.0,10483.0,11278.0,11779.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Våbenloven,,1800.0,1972.0,2200.0,3660.0,6570.0,4353.0,3261.0,2333.0,2090.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Skatte- og afgiftslove m.v.,,1173.0,964.0,965.0,1050.0,1318.0,1972.0,2048.0,1838.0,2126.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Andre strafferetlige særlove,,20486.0,19448.0,16321.0,16148.0,19720.0,12596.0,13713.0,22703.0,17086.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Sundheds- og sociallove,,367.0,383.0,476.0,587.0,610.0,1761.0,3945.0,1158.0,1006.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Bygge- og boliglove,,29.0,30.0,27.0,12.0,18.0,25.0,29.0,36.0,32.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Miljølove,,962.0,754.0,677.0,1216.0,1250.0,1612.0,1625.0,1829.0,2904.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,"Love vedrørende dyr, jagt mv.",,1999.0,1681.0,1572.0,1716.0,1868.0,1945.0,1827.0,1782.0,1566.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,"Love vedrørende arbejde, transport mv.",,1909.0,1950.0,2042.0,1983.0,2584.0,2693.0,1591.0,2038.0,1893.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Selskabs- og firmalovgivningen mv.,,122.0,339.0,154.0,56.0,149.0,355.0,343.0,627.0,792.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Love vedrørende forsvaret o.l.,,1270.0,3471.0,4521.0,3808.0,2726.0,1016.0,271.0,2640.0,3063.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Love vedrørende offentlige forsyninger,,53.0,37.0,55.0,53.0,38.0,51.0,27.0,33.0,70.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,"Love vedrørende spil, bevilling, næring",,940.0,680.0,647.0,607.0,717.0,504.0,301.0,597.0,576.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
I alt,Særlovgivning i øvrigt,,50.0,55.0,58.0,88.0,102.0,89.0,84.0,49.0,143.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Strafferetlige afgørelser i alt,,9520.0,10560.0,9335.0,8687.0,9452.0,11317.0,10587.0,9974.0,9472.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Straffelov i alt,,359.0,362.0,342.0,298.0,362.0,378.0,409.0,442.0,436.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Seksualforbrydelser i alt,,12.0,8.0,10.0,11.0,28.0,16.0,27.0,32.0,29.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Blodskam m.v.,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Voldtægt,,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Heteroseksuel sædelighedsforbrydelse mod barn under 12 år (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Seksualforbrydelse mod barn under 12 år (Ny fra 2013),,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Heteroseksuel sædelighedsforbrydelse i øvrigt (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Seksualforbrydelse mod barn under 15 år (Ny fra 2013),,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Seksualforbrydelse i øvrigt (Ny fra 2013),,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Grooming,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Homoseksuel sædelighedsforbrydelse mod barn under 12 år (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Homoseksuel sædelighedsforbrydelse i øvrigt (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Blufærdighedskrænkelse ved beføling,,3.0,1.0,3.0,3.0,7.0,4.0,7.0,3.0,5.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Blufærdighedskrænkelse ved blotteri,,0.0,1.0,1.0,1.0,2.0,0.0,5.0,2.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Blufærdighedskrænkelse i øvrigt,,3.0,1.0,2.0,3.0,11.0,5.0,3.0,8.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Utugt mv.,,3.0,2.0,1.0,3.0,4.0,3.0,5.0,13.0,10.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Voldsforbrydelser i alt,,115.0,119.0,100.0,113.0,131.0,120.0,119.0,146.0,118.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Vold og lignende mod offentlig myndighed,,22.0,17.0,13.0,16.0,15.0,20.0,22.0,32.0,24.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Opløb/forstyrrelse af offentlig orden,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Manddrab,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forsøg på manddrab,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Psykisk vold mv.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Simpel vold,,75.0,72.0,57.0,74.0,74.0,69.0,62.0,71.0,62.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Alvorligere vold,,5.0,13.0,14.0,8.0,9.0,9.0,15.0,15.0,10.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Særlig alvorlig vold,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Vold mod sagesløs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forsætlig legemsbeskadigelse,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Uagtsomt manddrab/legemsbeskadigelse,,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forbrydelse mod liv og legeme,,3.0,2.0,4.0,3.0,6.0,4.0,6.0,4.0,4.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forbrydelse mod den personlige frihed,,1.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Trusler,,9.0,10.0,10.0,9.0,20.0,15.0,11.0,15.0,13.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Ejendomsforbrydelser i alt,,182.0,170.0,165.0,121.0,149.0,179.0,198.0,211.0,220.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Dokumentfalsk,,12.0,14.0,13.0,8.0,5.0,7.0,8.0,7.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Dokumentfalsk med check,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Brandstiftelse,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,"Indbrud i forretning, virksomhed mv.",,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Indbrud i beboelser,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Indbrud i ubeboede bebyggelser,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,"Tyveri fra bil, båd m.v.",,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Butikstyverier m.v.,,56.0,51.0,47.0,57.0,71.0,77.0,62.0,102.0,103.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Andre tyverier,,22.0,20.0,11.0,12.0,9.0,18.0,18.0,11.0,15.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Tyveri/brugstyveri af køretøj,,3.0,2.0,1.0,2.0,3.0,3.0,7.0,6.0,3.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Tyveri/brugstyveri af knallert,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Tyveri/brugstyveri af cykel,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Tyveri/brugstyveri af andet,,1.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Ulovlig omgang med hittegods,,8.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Underslæb,,3.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Bedrageri,,30.0,24.0,27.0,11.0,21.0,14.0,32.0,26.0,21.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Checkbedrageri,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Mandatsvig,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Afpresning og åger,,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Skyldnersvig,,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Hæleri,,11.0,17.0,14.0,8.0,6.0,11.0,18.0,10.0,13.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Røveri,,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Grov skattesvig,,2.0,0.0,5.0,0.0,4.0,3.0,6.0,3.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Hærværk,,11.0,17.0,21.0,9.0,15.0,22.0,21.0,14.0,29.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Uagtsomt hæleri,,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Berigelsesforbrydelse og formuekrænkelse,,7.0,8.0,11.0,2.0,4.0,3.0,9.0,11.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Andre forbrydelser i alt,,55.0,70.0,72.0,57.0,59.0,69.0,71.0,61.0,81.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forbrydelse mod offentlig myndighed mv.,,4.0,11.0,8.0,12.0,10.0,17.0,22.0,20.0,24.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forbrydelse i offentlig tjeneste,,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Falsk forklaring for retten,,2.0,4.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Falsk forklaring i øvrigt,,20.0,19.0,27.0,11.0,13.0,9.0,13.0,16.0,23.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forbrydelse vedrørende penge og bevismateriale,,6.0,6.0,12.0,2.0,5.0,2.0,1.0,3.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Salg af narkotika m.v.,,7.0,6.0,4.0,5.0,3.0,6.0,9.0,6.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Smugling m.v. af narkotika,,2.0,5.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Almenskadelige forbrydelser mv.,,1.0,2.0,2.0,4.0,4.0,5.0,2.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Ulovligt erhverv m.v.,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Forbrydelser i familieforhold,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Uagtsomt manddrab mv. i forbindelse med færdselsuheld,,6.0,9.0,8.0,9.0,5.0,13.0,5.0,3.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Tilhold (Udgået 2012),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Freds- og ærekrænkelser,,6.0,8.0,5.0,10.0,15.0,14.0,9.0,10.0,18.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Færdselslov ialt,,6663.0,6980.0,6178.0,5686.0,6206.0,8376.0,7943.0,6625.0,6191.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,"Færdselsuheld, uspecificeret",,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Færdselsuheld med spiritus,,22.0,34.0,16.0,20.0,29.0,19.0,24.0,20.0,16.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Spirituskørsel,,186.0,188.0,133.0,159.0,181.0,189.0,156.0,140.0,151.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Mangler ved køretøj,,136.0,122.0,117.0,91.0,140.0,109.0,109.0,77.0,73.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Færdselslovsovertrædelser i øvrigt,,6318.0,6634.0,5912.0,5416.0,5855.0,8058.0,7653.0,6387.0,5949.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Særlove ialt,,2915.0,3730.0,3178.0,3108.0,3360.0,3204.0,2796.0,3478.0,3379.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Lov om euforiserende stoffer,,153.0,133.0,97.0,153.0,170.0,168.0,170.0,187.0,222.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Våbenloven,,52.0,74.0,78.0,135.0,196.0,151.0,121.0,72.0,58.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Skatte- og afgiftslove m.v.,,99.0,117.0,103.0,138.0,143.0,252.0,282.0,233.0,273.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Andre strafferetlige særlove,,1605.0,2165.0,1523.0,1237.0,1299.0,743.0,727.0,1414.0,1103.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Sundheds- og sociallove,,59.0,90.0,101.0,93.0,97.0,219.0,311.0,162.0,171.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Bygge- og boliglove,,5.0,6.0,4.0,1.0,4.0,5.0,5.0,8.0,8.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Miljølove,,193.0,145.0,127.0,270.0,256.0,401.0,362.0,401.0,611.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,"Love vedrørende dyr, jagt mv.",,225.0,235.0,206.0,209.0,258.0,278.0,306.0,298.0,198.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,"Love vedrørende arbejde, transport mv.",,437.0,658.0,841.0,769.0,830.0,865.0,400.0,565.0,536.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Selskabs- og firmalovgivningen mv.,,15.0,39.0,14.0,14.0,18.0,34.0,44.0,61.0,79.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Love vedrørende forsvaret o.l.,,3.0,13.0,17.0,17.0,14.0,8.0,3.0,18.0,16.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Love vedrørende offentlige forsyninger,,6.0,4.0,8.0,10.0,4.0,7.0,3.0,11.0,20.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,"Love vedrørende spil, bevilling, næring",,53.0,43.0,48.0,49.0,55.0,51.0,39.0,37.0,40.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Selvstændige,Særlovgivning i øvrigt,,10.0,8.0,11.0,13.0,16.0,22.0,23.0,11.0,44.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Lønmodtagere,Strafferetlige afgørelser i alt,,81918.0,80375.0,75909.0,73181.0,82089.0,96960.0,92015.0,89815.0,90199.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Lønmodtagere,Straffelov i alt,,5030.0,5008.0,4741.0,4672.0,5073.0,5879.0,5341.0,6158.0,7750.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
